,group,names,scores,logfoldchanges,pvals,pvals_adj
0,B,pT09 (Elongationfactors),230.0812,25.581394,0.0,0.0
1,B,pEpi19,228.42645,14.662829,0.0,0.0
2,B,CD74,223.80571,6.0159144,0.0,0.0
3,B,pB10,223.46167,14.548692,0.0,0.0
4,B,"pM22 (DC, MHCII)",219.46623,7.689276,0.0,0.0
5,B,pEpid23,216.57483,19.79777,0.0,0.0
6,B,pEpip12,215.86871,16.481567,0.0,0.0
7,B,pS24 (Endo ven),215.6349,8.762586,0.0,0.0
8,B,HLA-DRA,215.32172,6.303003,0.0,0.0
9,B,CD37,206.21114,5.069954,0.0,0.0
10,B,CD79A,205.53653,6.0474806,0.0,0.0
11,B,RPS27,203.24101,2.4875915,0.0,0.0
12,B,RPS23,202.7503,2.3460326,0.0,0.0
13,B,"pT06 (MHCII, IFNg)",202.59872,8.194427,0.0,0.0
14,B,pEpi42 (elongation factors),201.9301,7.4684033,0.0,0.0
15,B,pEpip16 (Elongation factors),199.44296,7.7522535,0.0,0.0
16,B,pEpi25 (ribosomal genes),196.36775,7.9550724,0.0,0.0
17,B,RPS8,196.05186,2.268699,0.0,0.0
18,B,MS4A1,195.69789,9.159516,0.0,0.0
19,B,HLA-DPB1,193.21315,4.85108,0.0,0.0
20,B,RPL23A,189.06906,2.1999438,0.0,0.0
21,B,RPL21,188.49811,2.2482858,0.0,0.0
22,B,RPL19,186.23624,2.00377,0.0,0.0
23,B,FAU,186.0364,1.820301,0.0,0.0
24,B,RPS3A,185.75899,2.1869652,0.0,0.0
25,B,CD52,185.35832,4.5675464,0.0,0.0
26,B,pEpid28 (Elongation factors),185.27913,7.7222176,0.0,0.0
27,B,RPS27A,184.84474,2.044364,0.0,0.0
28,B,pB04,182.87646,6.8886776,0.0,0.0
29,B,RPL11,182.01962,1.9301515,0.0,0.0
30,B,RPL32,180.01389,2.051917,0.0,0.0
31,B,"pEpi34 (MHCII, ISGs)",179.47781,5.7588277,0.0,0.0
32,B,CXCR4,179.44727,4.4938045,0.0,0.0
33,B,RPS25,178.95381,2.0668092,0.0,0.0
34,B,RPL18A,178.50241,1.9839278,0.0,0.0
35,B,pMA07,178.05402,17.462729,0.0,0.0
36,B,VPREB3,174.98682,8.681566,0.0,0.0
37,B,HLA-DPA1,173.49269,4.2268176,0.0,0.0
38,B,pM09,173.44408,8.462056,0.0,0.0
39,B,RPL28,173.15134,1.6917694,0.0,0.0
40,B,RPL34,173.08057,1.9896694,0.0,0.0
41,B,"pEpid19 (MHCII, ISGs)",172.8803,7.605518,0.0,0.0
42,B,RPS15A,171.81323,1.9955317,0.0,0.0
43,B,EEF1A1,171.26169,1.862507,0.0,0.0
44,B,RPL15,169.92517,1.8785479,0.0,0.0
45,B,pB05,169.7875,5.24331,0.0,0.0
46,B,RPS13,168.43646,1.8908318,0.0,0.0
47,B,RPLP2,167.9952,1.980953,0.0,0.0
48,B,RPL30,164.73204,1.9268485,0.0,0.0
49,B,BTG1,164.44748,3.2121584,0.0,0.0
50,B,CD79B,164.00792,6.0930343,0.0,0.0
51,B,pM07 (pDC),163.45558,7.0396595,0.0,0.0
52,B,RPL10,162.86823,1.7608244,0.0,0.0
53,B,RPS6,162.7535,1.9920123,0.0,0.0
54,B,LTB,162.3258,4.573909,0.0,0.0
55,B,RPL10A,162.27063,1.9967577,0.0,0.0
56,B,RPL3,162.12476,1.9080485,0.0,0.0
57,B,RPL26,161.66255,1.826567,0.0,0.0
58,B,HLA-DQB1,161.42671,4.139373,0.0,0.0
59,B,RPL9,158.89478,1.7860742,0.0,0.0
60,B,RPL13,157.7431,1.7310517,0.0,0.0
61,B,RPS5,156.63393,1.8973815,0.0,0.0
62,B,RPL13A,155.98914,1.9334458,0.0,0.0
63,B,RPL5,155.66039,1.9744824,0.0,0.0
64,B,RPSA,155.60135,2.0011656,0.0,0.0
65,B,RPS16,153.21123,1.666645,0.0,0.0
66,B,RPL27A,152.16183,1.8089736,0.0,0.0
67,B,HLA-DQA1,151.49297,3.984705,0.0,0.0
68,B,HLA-DRB1,150.58148,3.684061,0.0,0.0
69,B,RPS20,150.03625,2.008074,0.0,0.0
70,B,LAPTM5,147.91882,3.3746924,0.0,0.0
71,B,RPS11,146.50711,1.5427289,0.0,0.0
72,B,RPS12,146.03122,1.7280352,0.0,0.0
73,B,RPL39,145.08177,1.6753904,0.0,0.0
74,B,RPL37,144.9692,1.6434083,0.0,0.0
75,B,pEpid14 (Tuft-like),143.59546,3.9962578,0.0,0.0
76,B,RPL22,143.41338,1.6672314,0.0,0.0
77,B,RPS7,141.50552,1.6899027,0.0,0.0
78,B,RPL12,140.54675,1.6066573,0.0,0.0
79,B,pB09,140.18724,9.267072,0.0,0.0
80,B,RPLP1,139.52412,1.4197618,0.0,0.0
81,B,UBA52,138.81348,1.3787419,0.0,0.0
82,B,RPS2,138.37851,1.7138002,0.0,0.0
83,B,IGHM,137.9574,5.269536,0.0,0.0
84,B,RPS29,137.66682,1.6813692,0.0,0.0
85,B,RPS18,137.66434,1.6620814,0.0,0.0
86,B,pP01,137.17606,6.42952,0.0,0.0
87,B,RPS4X,136.53537,1.6337962,0.0,0.0
88,B,RPL35A,136.53035,1.5202473,0.0,0.0
89,B,RPL4,136.40244,1.7931845,0.0,0.0
90,B,RPL14,135.79865,1.546972,0.0,0.0
91,B,RPS14,135.14851,1.4797747,0.0,0.0
92,B,EEF1B2,134.54024,1.755353,0.0,0.0
93,B,RPL41,133.83365,1.1829455,0.0,0.0
94,B,RPL18,133.64418,1.3947103,0.0,0.0
95,B,RPS9,133.22516,1.3839432,0.0,0.0
96,B,pM11 (mregDC),131.65402,3.2691784,0.0,0.0
97,B,RPL6,128.95064,1.5129448,0.0,0.0
98,B,RPS3,128.90558,1.5304681,0.0,0.0
99,B,RPS28,127.91524,1.3401455,0.0,0.0
100,B,RACK1,126.89613,1.4538308,0.0,0.0
101,B,RPS15,123.62586,1.2616738,0.0,0.0
102,B,IGKC,123.32409,2.4578958,0.0,0.0
103,B,RPL27,123.09011,1.460411,0.0,0.0
104,B,CORO1A,121.94193,2.8621461,0.0,0.0
105,B,RPS10,121.45281,1.5892942,0.0,0.0
106,B,RPL29,120.738075,1.3069553,0.0,0.0
107,B,LIMD2,120.51844,3.399873,0.0,0.0
108,B,RPL8,118.34678,1.2593893,0.0,0.0
109,B,TNFRSF13C,118.11932,6.541608,0.0,0.0
110,B,pEpip06,117.30728,2.2723799,0.0,0.0
111,B,pT12,115.987785,3.4831777,0.0,0.0
112,B,RPL23,114.96436,1.3959975,0.0,0.0
113,B,PFDN5,113.78395,1.3445902,0.0,0.0
114,B,RPS19,111.18802,1.3860272,0.0,0.0
115,B,RPL7,110.624084,1.4943651,0.0,0.0
116,B,pB03,110.57222,3.9783528,0.0,0.0
117,B,pEpi37 (mitochondrial genes),109.96385,2.5345514,0.0,0.0
118,B,RPL24,108.85112,1.1870219,0.0,0.0
119,B,BANK1,108.61776,6.7067256,0.0,0.0
120,B,EEF1D,107.76359,1.2656835,0.0,0.0
121,B,RPL35,107.68719,1.1981874,0.0,0.0
122,B,TCL1A,107.48849,8.134504,0.0,0.0
123,B,ARHGDIB,107.47236,2.3366284,0.0,0.0
124,B,MEF2C,105.7621,3.434267,0.0,0.0
125,B,RPL7A,105.1793,1.2244471,0.0,0.0
126,B,SMIM14,104.06717,3.0727835,0.0,0.0
127,B,RPL38,104.04666,1.1784598,0.0,0.0
128,B,NCF1,103.37434,3.2566037,0.0,0.0
129,B,RPL31,102.44064,1.4892112,0.0,0.0
130,B,RPS21,100.594925,1.2695932,0.0,0.0
131,B,HLA-DMA,99.725815,2.6935246,0.0,0.0
132,B,GLTSCR2,98.68377,1.5655856,0.0,0.0
133,B,CD53,95.28905,2.3403566,0.0,0.0
134,B,CD22,95.24069,6.8075113,0.0,0.0
135,B,NACA,93.37934,1.0766246,0.0,0.0
136,B,MARCH1,92.92239,4.1360917,0.0,0.0
137,B,BASP1,92.51208,3.480484,0.0,0.0
138,B,HLA-DMB,92.15508,3.0133438,0.0,0.0
139,B,POU2F2,91.87822,3.8819728,0.0,0.0
140,B,TMSB4X,91.003426,1.3630822,0.0,0.0
141,B,IRF8,90.33742,3.758495,0.0,0.0
142,B,LY86,89.52837,3.9740477,0.0,0.0
143,B,MALAT1,88.30248,1.4292408,0.0,0.0
144,B,PABPC1,88.08116,1.1407968,0.0,0.0
145,B,ARHGAP24,86.805595,5.4802833,0.0,0.0
146,B,pP04,86.057365,5.6099668,0.0,0.0
147,B,CD48,85.63772,2.2211752,0.0,0.0
148,B,CD69,85.20493,2.2692778,0.0,0.0
149,B,RPL37A,84.62089,1.0040444,0.0,0.0
150,B,NAP1L1,82.539375,1.4227453,0.0,0.0
151,B,OAZ1,81.433266,0.8920484,0.0,0.0
152,B,EEF2,80.46799,1.0052859,0.0,0.0
153,B,pEpip20,80.22111,2.0281842,0.0,0.0
154,B,EIF3E,79.75675,1.1986357,0.0,0.0
155,B,pEpi27,79.26693,2.4939618,0.0,0.0
156,B,CD19,79.23632,6.156065,0.0,0.0
157,B,RPS24,79.12922,0.93781257,0.0,0.0
158,B,TSC22D3,77.856804,1.700364,0.0,0.0
159,B,NPM1,77.12504,1.0794992,0.0,0.0
160,B,RAC2,76.53678,1.9448332,0.0,0.0
161,B,RPS17,76.09299,1.2889528,0.0,0.0
162,B,BLK,75.802505,5.7908545,0.0,0.0
163,B,RHOH,75.72338,2.4583838,0.0,0.0
164,B,STK17A,75.306564,2.3235888,0.0,0.0
165,B,GPSM3,74.31707,2.083959,0.0,0.0
166,B,CCNI,73.99386,1.1447141,0.0,0.0
167,B,RPL36,73.16938,0.8738243,0.0,0.0
168,B,HNRNPA1,72.854385,0.9833743,0.0,0.0
169,B,TOMM7,72.14832,0.8697643,0.0,0.0
170,B,RCSD1,71.757385,2.9567943,0.0,0.0
171,B,CD83,71.741806,3.0807388,0.0,0.0
172,B,FCRLA,70.23501,6.385389,0.0,0.0
173,B,pEpip17,69.791336,2.190164,0.0,0.0
174,B,pEpip05,69.652466,1.3353816,0.0,0.0
175,B,TXNIP,69.163284,1.4646385,0.0,0.0
176,B,BCAS4,68.420715,3.6750147,0.0,0.0
177,B,EVI2B,68.15625,2.0781188,0.0,0.0
178,B,BCL11A,67.3775,3.3395834,0.0,0.0
179,B,RPL36A,67.05225,0.96789384,0.0,0.0
180,B,ARPC3,66.72999,0.9570377,0.0,0.0
181,B,UCP2,65.32145,2.0129771,0.0,0.0
182,B,BTF3,64.310684,0.75263786,0.0,0.0
183,B,P2RX5,63.90003,4.3401804,0.0,0.0
184,B,POU2AF1,63.551785,3.0900161,0.0,0.0
185,B,RIPOR2,63.431667,2.9251697,0.0,0.0
186,B,FCMR,62.960056,3.6211534,0.0,0.0
187,B,ORAI2,62.778908,3.0956373,0.0,0.0
188,B,COMMD6,62.50032,0.8713917,0.0,0.0
189,B,CIRBP,62.48042,1.1137414,0.0,0.0
190,B,PRKCB,60.90944,2.752414,0.0,0.0
191,B,TMEM243,60.574253,2.2730267,0.0,0.0
192,B,IGHD,60.472828,7.1503954,0.0,0.0
193,B,LYL1,60.088184,3.6276,0.0,0.0
194,B,HLA-DOB,60.083847,5.1088843,0.0,0.0
195,B,RP5-887A10.1,60.00535,5.8972025,0.0,0.0
196,B,SELL,59.04358,3.1785457,0.0,0.0
197,B,pEpi02 (ribosomal genes),58.888187,1.0032694,0.0,0.0
198,B,RP11-358M11.2,58.84541,4.449876,0.0,0.0
199,B,ADAM28,58.840015,3.5418282,0.0,0.0
200,B,ISG20,58.64207,1.5742854,0.0,0.0
201,B,SMAP2,58.485283,2.1153843,0.0,0.0
202,B,PTMA,58.4661,0.7670148,0.0,0.0
203,B,RP11-693J15.5,58.250805,6.4268103,0.0,0.0
204,B,TNFAIP8,58.185104,2.2039306,0.0,0.0
205,B,RP11-796E2.4,57.929436,3.1705542,0.0,0.0
206,B,ZFAS1,57.858063,0.9916872,0.0,0.0
207,B,HVCN1,57.837696,4.1349254,0.0,0.0
208,B,pEpip24 (Tuft-like),57.63351,1.2420206,0.0,0.0
209,B,RPS26,57.292072,0.60662735,0.0,0.0
210,B,AC079767.4,57.196663,5.9390163,0.0,0.0
211,B,RPLP0,56.332424,0.7899148,0.0,0.0
212,B,STAG3,55.980713,4.781815,0.0,0.0
213,B,HMGN1,54.7693,0.9706028,0.0,0.0
214,B,EIF3F,54.700695,1.0110306,0.0,0.0
215,B,SPIB,54.648712,2.951311,0.0,0.0
216,B,pEpi32 (G2/M phase),54.640156,1.0072063,0.0,0.0
217,B,LSP1,54.244865,1.3174034,0.0,0.0
218,B,PTPRC,53.954346,1.3145549,0.0,0.0
219,B,KLF2,53.59988,2.0513961,0.0,0.0
220,B,pB08,53.38662,4.601988,0.0,0.0
221,B,PNISR,52.56143,1.1882026,0.0,0.0
222,B,CD72,52.426605,4.4881506,0.0,0.0
223,B,GPR183,51.622086,1.8701034,0.0,0.0
224,B,pP08,51.451557,2.8039126,0.0,0.0
225,B,CYBA,51.214172,0.7115775,0.0,0.0
226,B,pMA02,51.066128,1.4368129,0.0,0.0
227,B,HLA-DRB5,51.046234,2.1754148,0.0,0.0
228,B,CD40,50.5672,2.9696617,0.0,0.0
229,B,LRMP,48.467648,3.0034275,0.0,0.0
230,B,SEPT6,48.451805,1.7605765,0.0,0.0
231,B,REL,48.26435,1.8929875,0.0,0.0
232,B,SNX3,47.90575,0.9811255,0.0,0.0
233,B,pEpi18 (Tuft-like),47.89431,0.7463357,0.0,0.0
234,B,RPL17,47.834145,1.0133445,0.0,0.0
235,B,ACAP1,47.701305,1.4873371,0.0,0.0
236,B,FCER2,47.49482,6.523212,0.0,0.0
237,B,PAX5,47.42633,6.4759097,0.0,0.0
238,B,TCF4,46.79911,2.107295,0.0,0.0
239,B,RASGRP2,46.720722,3.3881657,0.0,0.0
240,B,CD27,46.464264,1.6462343,0.0,0.0
241,B,LY9,46.13946,3.6290967,0.0,0.0
242,B,STK17B,45.84936,1.4495267,0.0,0.0
243,B,SLC25A6,45.797997,0.56898737,0.0,0.0
244,B,TPT1,45.712,0.41294733,0.0,0.0
245,B,EIF3L,45.702023,1.0309873,0.0,0.0
246,B,DRAM2,44.5681,1.9969016,0.0,0.0
247,B,DCK,44.046837,2.2742605,0.0,0.0
248,B,PLEKHF2,43.603657,2.6434433,0.0,0.0
249,B,TLR10,43.53933,5.7719245,0.0,0.0
250,B,LAT2,43.126682,2.4154267,0.0,0.0
251,B,SP140,43.06152,2.4695792,0.0,0.0
252,B,HLA-E,43.021503,0.6446781,0.0,0.0
253,B,pT05,42.106678,1.0584816,0.0,0.0
254,B,ATP6V1G1,41.86031,0.7252975,0.0,0.0
255,B,BIRC3,41.838562,1.4327948,0.0,0.0
256,B,GAPT,41.832626,4.193219,0.0,0.0
257,B,RGS13,41.7781,3.9553583,0.0,0.0
258,B,SWAP70,41.72613,2.5539787,0.0,0.0
259,B,JCHAIN,41.63051,0.24636416,0.0,0.0
260,B,CLECL1,41.357616,3.0345545,0.0,0.0
261,B,RP5-1171I10.5,41.18234,2.136837,0.0,0.0
262,B,PPM1K,40.93658,2.1363366,0.0,0.0
263,B,IGLC3,40.82801,1.8197185,0.0,0.0
264,B,TNFRSF13B,40.6361,3.6161678,0.0,0.0
265,B,pS15 (Perictye),40.10435,-0.8859264,0.0,0.0
266,B,TMEM156,39.928467,2.7497902,0.0,0.0
267,B,KIAA0125,39.66691,3.1804507,0.0,0.0
268,B,BTK,39.197357,3.1375234,0.0,0.0
269,B,GYPC,39.12276,1.3058615,0.0,0.0
270,B,LCP1,39.12118,1.1380683,0.0,0.0
271,B,SP110,38.95796,1.8940394,0.0,0.0
272,B,SCIMP,38.95785,3.3936965,0.0,0.0
273,B,GPR18,38.579983,3.722705,0.0,0.0
274,B,AIM2,38.100193,3.6292577,0.0,0.0
275,B,IGLC2,38.04523,1.6758981,0.0,0.0
276,B,GNG7,37.94589,2.6482682,0.0,0.0
277,B,CLEC2D,37.872696,1.450271,0.0,0.0
278,B,IL16,37.822685,2.0729873,0.0,0.0
279,B,GMFG,37.587753,0.9780928,3.407688524841574e-309,4.837375360189997e-308
280,B,EIF1,37.464596,0.27989373,3.4756906565839126e-307,4.9081514844458364e-306
281,B,COTL1,37.04321,0.9914292,2.31006347798711e-300,3.1831953980973606e-299
282,B,FCRL2,36.926617,4.227924,1.7287388482235418e-298,2.37007522422589e-297
283,B,RALGPS2,36.58724,2.6216471,4.5637271080924997e-293,6.149664903252166e-292
284,B,CCR7,36.53889,2.7119873,2.6768567374967527e-292,3.599245520731111e-291
285,B,ANAPC16,36.33111,0.78947985,5.223235719255584e-289,6.962491173416081e-288
286,B,EVL,35.93359,0.94312394,9.133446267403163e-283,1.1957465860427817e-281
287,B,RGS19,35.796127,2.0081298,1.268785138891633e-280,1.6456565292630404e-279
288,B,HMGB1,35.76871,0.54821587,3.386551572100572e-280,4.383275273434718e-279
289,B,STK4,35.396305,1.2537577,1.9463406078866244e-274,2.4639226145232193e-273
290,B,EIF3H,35.393658,0.6697145,2.1375176006038786e-274,2.704356527019499e-273
291,B,RIC3,35.277916,3.3039443,1.28100047030236e-272,1.6084787454489918e-271
292,B,ACTB,35.20851,0.58825755,1.4814533322905791e-271,1.8521162082091522e-270
293,B,CR2,34.694008,6.155621,9.701085961209779e-264,1.1824342511210409e-262
294,B,STX7,34.488594,1.9510661,1.1891909134367052e-260,1.4325232706754099e-259
295,B,BLNK,34.45615,2.8216898,3.6424195380612996e-260,4.3816343092376086e-259
296,B,RP11-347P5.1,34.43007,1.5687286,8.951312568144718e-260,1.074703774131594e-258
297,B,ANKRD44,34.350048,1.755925,1.4061251555966886e-258,1.6835382844961514e-257
298,B,DDX5,34.312286,0.4300317,5.1466305437704895e-258,6.150095615556994e-257
299,B,EIF4A2,34.184628,0.57228446,4.0916214490832685e-256,4.866544643012421e-255
300,B,SMARCB1,34.10132,1.8281107,7.051794769556914e-255,8.336951139469062e-254
301,B,STAP1,34.07102,4.309906,1.982592927839395e-254,2.3394380344259733e-253
302,B,TAGAP,33.67721,1.6134365,1.2464252164311614e-248,1.4443849054236553e-247
303,B,SIT1,33.624714,1.9159234,7.304308358201336e-248,8.439537489580092e-247
304,B,CYTIP,33.40654,0.9855503,1.101760622911217e-244,1.2595457813217985e-243
305,B,TBC1D10C,33.219833,1.4180436,5.568442257619485e-242,6.304298137438832e-241
306,B,AFF3,32.682205,4.8248715,2.795766195250336e-234,3.095583332382324e-233
307,B,MBD4,32.60382,1.9408054,3.6205130556876773e-233,3.997526685619236e-232
308,B,IFI16,32.426308,1.106925,1.1690473568708318e-230,1.2790371006087801e-229
309,B,CHI3L2,31.754213,3.5942338,2.777244306098892e-221,2.9541579763227387e-220
310,B,PHACTR1,31.406939,2.2709775,1.626903848381352e-216,1.700450431433028e-215
311,B,HCLS1,31.39757,1.1903569,2.1840599873321477e-216,2.2816916333987452e-215
312,B,GGA2,31.390799,2.2976747,2.701842707691951e-216,2.820577811729933e-215
313,B,RNASE6,31.34669,1.900344,1.0794427057093265e-215,1.1244389696392557e-214
314,B,FAM129C,31.20806,6.1224456,8.283065185623876e-214,8.572635757153816e-213
315,B,HMGN2,31.09894,0.8124477,2.489352598578104e-212,2.5610686753424646e-211
316,B,CD180,30.86752,3.4771817,3.2604480673896164e-209,3.3126458510036944e-208
317,B,DUSP1,30.765747,0.67423224,7.529905454838984e-208,7.596954962618669e-207
318,B,pEpi13 (glycolysis),30.33374,0.18980622,4.117098631083077e-202,4.0786510174075935e-201
319,B,C6orf48,29.932556,1.1136241,7.422114554373267e-197,7.204394755379766e-196
320,B,IKZF3,29.536413,1.4437194,9.81503980027861e-192,9.348911809763619e-191
321,B,NEIL1,29.454906,3.21185,1.0893847903903694e-190,1.0335544168714593e-189
322,B,HHEX,29.106073,3.1228185,3.0076614897268652e-186,2.8201387477980542e-185
323,B,RFTN1,28.972187,2.2890148,1.474843599456337e-184,1.3760332112884064e-183
324,B,SMDT1,28.884218,0.8519729,1.884701286125896e-183,1.7512589322907046e-182
325,B,PLCG2,28.723398,2.283442,1.9471464956358837e-181,1.800008428537213e-180
326,B,CXCR5,28.698383,5.371342,3.996553556586679e-181,3.692184227026353e-180
327,B,FNBP1,28.636095,1.2305975,2.3884728264535405e-180,2.198126320956031e-179
328,B,IKZF1,28.61,1.0714409,5.045321908053621e-180,4.635356035329586e-179
329,B,GCSAM,28.551481,4.331108,2.6925178630591643e-179,2.467970312344912e-178
330,B,ERP29,28.42623,0.6624412,9.588293198579273e-178,8.725830660658286e-177
331,B,SYPL1,28.3226,1.1722748,1.8211016044796158e-176,1.6475944741865953e-175
332,B,PNOC,28.255165,3.1315198,1.229838376327437e-175,1.1098804129316957e-174
333,B,TMEM154,28.187635,2.364647,8.290094724255023e-175,7.4550567183712005e-174
334,B,EBF1,28.030582,3.4381604,6.890242000080036e-173,6.141339667369525e-172
335,B,DAPP1,27.763231,2.33068,1.2063371997759267e-169,1.0610178150924945e-168
336,B,SH3BGRL,27.723019,1.0016776,3.6864583343914436e-169,3.2338323799985906e-168
337,B,HLA-DOA,27.713282,2.7637756,4.830249007404826e-169,4.235470776711825e-168
338,B,PNRC1,27.684004,0.7825218,1.0879480153933424e-168,9.520534978215658e-168
339,B,FCRL1,27.561543,6.453033,3.2184287931975423e-167,2.805640181816234e-166
340,B,VAMP2,27.469648,0.966122,4.0477268453797626e-166,3.5172397775893773e-165
341,B,BACH2,27.229578,4.6711645,2.900779843839297e-163,2.4930808816730034e-162
342,B,PARP1,27.21716,1.4511231,4.0694848075424474e-163,3.495444362771427e-162
343,B,LBH,26.82773,1.5111985,1.5346073635393323e-158,1.2924863963555047e-157
344,B,SUGCT,26.773447,4.7300115,6.587193000192855e-158,5.532833057138505e-157
345,B,EAF2,26.505262,2.1759307,8.429084363907134e-155,7.003793999589721e-154
346,B,PTPN6,26.100481,1.4593631,3.6002865015069627e-150,2.9401434029853655e-149
347,B,"pEpi12 (POLR1D, SAP18, PDCD5)",26.045782,-0.7040741,1.5018489916792688e-149,1.223010875971065e-148
348,B,BCL2A1,25.497284,1.1134769,2.112809492063937e-143,1.678227572683269e-142
349,B,pEpip04 (S/G2/M phase),25.428097,1.1264975,1.2335128538434653e-142,9.76924123331251e-142
350,B,DOCK8,25.348577,1.2376456,9.31669407070242e-142,7.347761530031745e-141
351,B,CIITA,25.227692,2.4615936,1.990532505678923e-140,1.562746742441414e-139
352,B,KLHL6,25.020773,2.1549296,3.6332526825087137e-138,2.826284015175092e-137
353,B,MARCKSL1,24.95741,0.9229042,1.7742881491848213e-137,1.3777312463763444e-136
354,B,FAM159A,24.868454,3.190545,1.6332274574108844e-136,1.2632121303012492e-135
355,B,CD1C,24.759455,3.7119825,2.4524417002040696e-135,1.8904110715624672e-134
356,B,SNX22,24.693739,5.2069025,1.2486446177763976e-134,9.600965774844206e-134
357,B,FCRL3,24.270138,4.004945,4.053377133354493e-130,3.0633537469154734e-129
358,B,ATM,23.809458,1.5045567,2.6654402739547134e-125,1.9750999133249084e-124
359,B,WAS,23.808306,1.2751671,2.7396852703052727e-125,2.0294208089911485e-124
360,B,SASH3,23.768965,1.6052562,6.99614048452285e-125,5.177957463254412e-124
361,B,VNN2,23.58837,2.9981308,5.073546137785125e-123,3.726972571887573e-122
362,B,HERPUD1,23.550154,0.65342903,1.2508081821207616e-122,9.178955533833639e-122
363,B,SERPINA9,23.398651,8.093372,4.4109062896327605e-121,3.2172707453300494e-120
364,B,pT03 (prolif),22.605896,0.8917008,3.792003169598431e-113,2.670878457063617e-112
365,B,ARHGAP15,22.571375,1.4393357,8.283166506535893e-113,5.825674565094029e-112
366,B,TRAF3IP3,22.567078,1.14971,9.128169412346955e-113,6.417891951026656e-112
367,B,TCEA1,22.566914,1.1164742,9.16221234320557e-113,6.440780812711117e-112
368,B,CR1,22.56265,3.5519981,1.0089239892347183e-112,7.087850690156967e-112
369,B,SPI1,22.425009,0.9876999,2.244552596759486e-111,1.5664096338752672e-110
370,B,RASGRP3,22.423702,2.1190572,2.311357303485661e-111,1.6127707046504335e-110
371,B,RPS4Y1,22.35558,0.8635977,1.0655804620802841e-110,7.404150515292801e-110
372,B,pS19 (Endo cap),22.319632,-0.7686044,2.3823967560341952e-110,1.6524823140171803e-109
373,B,NFATC1,22.274647,2.5967011,6.509031837889334e-110,4.508303984757981e-109
374,B,RPL36AL,22.24246,0.090291396,1.3343866059556129e-109,9.227499772962268e-109
375,B,CPNE5,21.98296,2.3567119,4.1921206929162405e-107,2.8700311267130766e-106
376,B,H3F3A,21.978344,0.2214256,4.640812650495709e-107,3.1762120989683e-106
377,B,SUSD3,21.891228,1.6976404,3.1491856992733794e-106,2.1478577913008257e-105
378,B,ARPC2,21.760653,0.27882117,5.476342816026994e-105,3.7174885471028907e-104
379,B,H3F3B,21.726255,0.103506275,1.1587434282377927e-104,7.857235322103736e-104
380,B,SRSF5,21.562458,0.59316206,4.045352417828061e-103,2.7200705817684348e-102
381,B,ZFP36L2,21.549517,0.38821912,5.350258773799702e-103,3.596364346134473e-102
382,B,KIAA0922,21.520336,2.741608,1.004336055040445e-102,6.743666325513581e-102
383,B,RP11-164H13.1,21.407188,7.2788467,1.145152508609529e-101,7.654747625889983e-101
384,B,SEPT7,21.021666,0.72742814,4.1559565152663345e-98,2.732049056709561e-97
385,B,HLA-DQA2,20.8546,2.0875366,1.3844653871013968e-96,9.032624492692592e-96
386,B,AC023590.1,20.701488,2.7986362,3.358338572293869e-95,2.173054418986743e-94
387,B,CSK,20.61568,1.3724201,1.9850747127206155e-94,1.2785417219638939e-93
388,B,SEPT1,20.333416,1.1356747,6.510721247659961e-92,4.1471234295985056e-91
389,B,XXbac-BPG246D15.8,20.301237,1.4347022,1.253902694842298e-91,7.969370989451445e-91
390,B,CCDC69,20.283892,1.3712461,1.784408267008382e-91,1.132943503192853e-90
391,B,CYB561A3,20.215977,1.8809369,7.082908339151806e-91,4.485841948129477e-90
392,B,LSM7,20.09236,0.49736893,8.607218561057624e-90,5.4203060346238344e-89
393,B,IGHA1,19.97396,-0.24455625,9.279604875122773e-89,5.8132849646123e-88
394,B,PTPN7,19.961721,0.9470525,1.1855504598217057e-88,7.421607608042098e-88
395,B,FGD2,19.95304,2.3893943,1.4104704097138634e-88,8.82706481683566e-88
396,B,CNR2,19.851006,5.99266,1.0801849889034145e-87,6.7328005025514955e-87
397,B,WIPF1,19.773514,0.8358047,5.034492230335987e-87,3.1280920573270488e-86
398,B,CCR6,19.585295,2.2342017,2.0640811390607113e-85,1.2713470878159344e-84
399,B,ZCCHC7,19.52642,1.9099364,6.547082769775808e-85,4.0251539267249508e-84
400,B,PXK,19.43251,2.169316,4.098269728785278e-84,2.5071563307602036e-83
401,B,UQCRB,19.336195,0.086179316,2.6642341255450823e-83,1.6229891825734308e-82
402,B,LMO2,19.033033,2.405141,9.083988888025985e-81,5.475949958935107e-80
403,B,APBB1IP,19.01507,1.0780792,1.2796663691269135e-80,7.708631842526245e-80
404,B,pEpid16 (M phase),18.997864,0.9406737,1.7762989284828278e-80,1.0689901310149299e-79
405,B,PDE7A,18.997715,1.732944,1.7813244428464803e-80,1.0718654877697951e-79
406,B,NCR3,18.994684,2.1569602,1.88718290964932e-80,1.135405208443729e-79
407,B,GABPB1-AS1,18.875874,1.2624735,1.8012161779040322e-79,1.0791838124590575e-78
408,B,IFT57,18.732876,1.7357863,2.6708890707980206e-78,1.5934034564063395e-77
409,B,DTX1,18.510515,4.5112286,1.6986770552395045e-76,1.0041264723419316e-75
410,B,ARHGAP25,18.465405,1.7607772,3.920750094970106e-76,2.3125907006063793e-75
411,B,TSPAN33,18.434723,2.6209266,6.917159878593819e-76,4.07442180001766e-75
